,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,code_city_100,code_city_102,code_city_103,code_city_104,code_city_11,code_city_114,code_city_136,code_city_16,code_city_160,code_city_21,code_city_28,code_city_61,code_city_67,code_city_71,code_city_73,code_city_75,code_city_90,code_code_other,city_development_index,training_hours,target
14035,4,2,1,4,1,22,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.926,23,0.0
14036,4,1,2,2,1,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.925,77,0.0
14037,4,2,1,4,1,22,9,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,34,1.0
14038,4,2,1,3,1,17,9,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,17,0.0
14039,4,2,1,3,1,16,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.74,77,1.0
14040,4,2,2,4,1,16,6,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.926,78,0.0
14041,1,2,1,4,4,3,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.884,26,0.0
14042,4,2,1,3,1,22,9,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,58,0.0
14043,4,2,1,3,4,5,4,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,77,0.0
14044,3,2,1,3,1,5,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.899,9,0.0
14045,1,1,2,3,1,6,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,47,0.0
14046,4,2,1,3,1,22,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,125,0.0
14047,4,2,1,4,1,22,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.903,23,0.0
14048,1,2,1,3,1,11,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.925,21,0.0
14049,1,1,2,3,1,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.527,40,1.0
14050,4,2,1,3,1,5,8,6,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,29,1.0
14051,4,2,1,1,1,22,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.743,1,0.0
14052,4,2,1,2,1,17,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8959999999999999,106,0.0
14053,4,2,3,3,1,18,3,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,98,0.0
14054,4,1,2,3,1,4,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,21,1.0
14055,3,2,1,5,1,22,2,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.91,144,0.0
14056,4,1,1,2,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,68,1.0
14057,4,2,1,3,1,7,3,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,26,1.0
14058,4,1,1,2,1,5,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.91,27,1.0
14059,1,2,1,4,1,14,9,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,90,0.0
14060,4,2,1,3,1,9,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.754,102,0.0
14061,4,2,1,3,1,22,4,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.91,54,0.0
14062,4,2,1,3,4,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.855,19,0.0
14063,4,2,1,3,1,7,7,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,21,0.0
14064,4,2,1,4,1,22,9,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,42,0.0
14065,4,2,1,3,1,19,4,2,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,284,0.0
14066,4,2,1,2,1,18,5,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.926,28,0.0
14067,4,1,1,4,4,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.698,50,0.0
14068,4,2,1,3,1,11,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.762,89,1.0
14069,4,1,2,2,1,9,5,6,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.92,48,0.0
14070,4,2,1,3,1,16,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.855,21,0.0
14071,1,1,1,2,1,3,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,88,0.0
14072,4,2,1,3,1,16,5,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,75,1.0
14073,4,1,2,2,1,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.843,310,0.0
14074,4,2,1,3,1,11,8,7,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,12,0.0
14075,3,2,3,3,5,17,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.91,45,0.0
14076,4,1,1,4,1,22,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,7,1.0
14077,4,2,1,2,1,5,6,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.762,31,0.0
14078,1,2,1,4,1,18,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.915,6,0.0
14079,4,2,1,3,1,5,2,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,62,1.0
14080,4,2,3,3,1,6,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.794,28,0.0
14081,1,2,1,4,1,8,2,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,157,0.0
14082,4,2,1,3,1,6,9,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.91,54,0.0
14083,1,2,1,3,1,4,7,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,86,0.0
14084,4,2,1,3,1,8,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.74,28,0.0
14085,4,2,1,3,1,6,7,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,76,0.0
14086,4,2,1,4,1,16,4,2,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,204,1.0
14087,1,1,1,2,1,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.926,3,0.0
14088,1,1,1,3,1,7,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,8,0.0
14089,4,2,1,4,1,18,5,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.926,103,0.0
14090,4,2,1,3,1,14,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.754,9,0.0
14091,4,1,2,2,1,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,170,0.0
14092,1,2,1,3,1,3,4,7,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,86,1.0
14093,4,2,1,3,1,16,7,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.926,43,0.0
14094,3,2,1,4,1,11,3,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.926,38,0.0
14095,4,2,1,4,1,8,8,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,92,0.0
14096,4,2,1,3,1,19,4,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.91,39,0.0
14097,4,2,1,3,1,22,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,184,1.0
14098,4,1,1,3,1,22,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,16,0.0
14099,4,1,1,3,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.878,53,0.0
14100,4,1,3,3,1,22,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.682,35,0.0
14101,1,1,2,3,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.682,292,1.0
14102,4,2,1,3,1,20,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.762,64,0.0
14103,1,1,1,1,1,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.91,150,0.0
14104,2,2,1,2,1,15,4,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.926,70,0.0
14105,2,2,1,2,1,8,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.794,25,0.0
14106,3,2,1,4,3,6,8,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,30,0.0
14107,4,2,1,4,1,8,4,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,70,0.0
14108,1,2,1,3,1,16,9,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,111,1.0
14109,4,2,2,3,1,13,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.754,56,0.0
14110,1,2,3,4,1,4,6,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,55,1.0
14111,4,2,1,4,1,9,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.698,37,0.0
14112,4,2,1,4,1,19,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8959999999999999,97,0.0
14113,4,2,1,4,4,5,9,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.91,21,0.0
14114,4,2,1,4,1,19,7,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.91,21,0.0
14115,4,1,2,3,1,6,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,122,1.0
14116,4,2,1,3,1,8,4,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,15,0.0
14117,4,2,1,3,1,16,7,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.893,60,0.0
14118,4,2,1,2,1,7,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,41,0.0
14119,4,2,1,3,1,10,8,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,21,1.0
14120,1,2,1,3,1,11,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.856,88,0.0
14121,4,2,1,3,6,2,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,19,1.0
14122,4,2,1,3,1,5,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.939,42,0.0
14123,1,1,1,2,1,12,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.884,232,0.0
14124,1,2,1,3,1,9,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.493,11,0.0
14125,4,2,1,4,1,15,9,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,166,1.0
14126,1,2,2,3,1,3,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.91,14,0.0
14127,1,1,1,3,1,22,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,56,0.0
14128,1,2,1,3,1,17,4,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.926,40,0.0
14129,4,1,1,3,1,4,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.887,102,1.0
14130,4,1,1,1,1,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.725,40,1.0
14131,1,2,3,2,1,6,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8270000000000001,27,0.0
14132,4,2,1,4,1,10,6,6,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.939,141,0.0
14133,4,2,1,4,1,7,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,160,1.0
14134,3,2,1,3,1,3,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.754,17,0.0
14135,1,2,1,3,1,20,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6890000000000001,95,0.0
14136,4,1,2,3,1,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.682,13,1.0
14137,4,1,1,2,1,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,214,0.0
14138,4,2,1,3,1,22,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,104,0.0
14139,3,2,1,4,1,16,9,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.802,25,0.0
14140,4,1,1,3,1,22,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8959999999999999,6,0.0
14141,4,2,1,4,1,16,1,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.897,24,0.0
14142,1,2,1,4,1,12,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8270000000000001,17,0.0
14143,4,2,1,3,1,13,4,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.926,322,0.0
14144,1,2,3,3,1,10,2,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.924,60,0.0
14145,4,1,2,3,1,5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.555,22,0.0
14146,1,2,2,4,1,6,6,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,55,0.0
14147,4,2,1,4,1,16,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.895,4,0.0
14148,3,1,1,2,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.698,35,0.0
14149,4,2,3,3,1,4,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,66,0.0
14150,1,1,2,3,1,8,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7659999999999999,54,0.0
14151,4,2,2,2,1,10,4,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.926,7,0.0
14152,4,2,1,3,1,8,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.682,11,0.0
14153,4,2,1,3,1,15,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.915,52,0.0
14154,1,2,1,3,1,3,4,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,12,0.0
14155,1,1,1,2,1,22,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.479,38,0.0
14156,4,1,1,3,5,22,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,48,0.0
14157,1,2,2,4,6,22,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.479,134,0.0
14158,2,2,1,3,1,12,9,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.91,17,0.0
14159,4,2,1,3,1,22,1,6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.91,50,0.0
14160,4,2,1,3,1,17,4,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,58,0.0
14161,3,2,1,3,1,22,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7959999999999999,79,0.0
14162,4,2,1,3,1,22,7,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.887,38,0.0
14163,4,1,2,3,1,4,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,61,1.0
14164,4,1,2,3,1,13,1,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.926,224,0.0
14165,4,2,1,3,1,6,4,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,66,0.0
14166,4,1,1,2,1,3,5,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.939,16,0.0
14167,1,1,2,3,1,4,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,22,1.0
14168,1,2,2,3,1,9,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.802,50,1.0
14169,4,2,1,2,1,16,3,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.926,53,0.0
14170,2,1,2,2,1,10,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.698,62,1.0
14171,4,2,2,3,1,19,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,44,1.0
14172,4,1,1,5,1,16,5,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,9,1.0
14173,4,1,1,2,1,4,5,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.939,55,0.0
14174,4,2,1,3,1,4,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.579,96,0.0
14175,1,1,1,3,1,10,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,43,0.0
14176,1,2,1,4,2,22,1,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.924,11,0.0
14177,4,2,1,3,1,22,7,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,56,0.0
14178,1,1,3,4,1,10,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.767,206,1.0
14179,4,2,1,3,1,13,5,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.926,92,0.0
14180,4,2,1,3,1,16,2,2,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.92,20,0.0
14181,4,2,3,3,1,8,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.556,102,0.0
14182,1,2,1,3,1,21,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.727,37,0.0
14183,1,1,2,2,1,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,72,0.0
14184,4,2,1,4,1,22,9,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,136,0.0
14185,1,1,1,3,1,22,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.899,34,0.0
14186,1,2,2,4,1,11,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,105,0.0
14187,4,2,1,3,1,19,1,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,22,0.0
14188,4,2,2,2,1,5,5,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.926,92,0.0
14189,1,2,2,3,1,1,6,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,14,0.0
14190,4,1,1,3,4,22,2,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.91,34,0.0
14191,4,2,1,4,1,22,6,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.804,100,0.0
14192,4,1,1,1,1,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.91,14,0.0
14193,4,2,1,4,1,7,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.903,108,0.0
14194,1,1,3,4,1,14,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,39,1.0
14195,4,2,1,3,1,22,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8270000000000001,152,0.0
14196,4,2,1,3,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.789,23,1.0
14197,4,2,1,3,1,6,3,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.924,34,0.0
14198,4,2,1,3,1,22,5,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,155,0.0
14199,1,2,1,3,1,4,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,28,1.0
14200,4,2,1,2,1,4,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.887,26,0.0
14201,4,2,1,3,1,22,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.89,6,1.0
14202,1,1,1,3,1,9,9,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,166,0.0
14203,4,2,1,3,1,13,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,170,0.0
14204,4,2,1,3,1,12,9,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.89,38,0.0
14205,1,2,1,4,1,16,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.855,30,0.0
14206,1,2,1,4,1,19,6,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,58,1.0
14207,3,1,2,3,1,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.563,148,0.0
14208,3,2,1,3,1,4,9,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,214,0.0
14209,4,2,1,3,1,22,8,2,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.92,73,0.0
14210,4,2,1,3,1,5,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,119,1.0
14211,1,2,1,3,1,22,1,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,69,1.0
14212,1,2,1,3,1,15,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,10,0.0
14213,1,1,3,3,1,8,7,2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,84,1.0
14214,1,2,1,4,1,22,9,6,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.92,40,0.0
14215,4,2,1,3,1,13,6,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,72,0.0
14216,4,2,2,2,1,8,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,62,1.0
14217,4,2,1,4,1,10,7,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.91,82,0.0
14218,4,1,2,2,1,10,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,48,1.0
14219,4,2,1,3,1,16,5,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,10,0.0
14220,3,1,2,2,1,11,3,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.926,74,1.0
14221,1,1,2,3,1,7,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,90,1.0
14222,4,2,1,4,1,19,6,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,15,0.0
14223,4,2,1,3,1,22,4,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,123,0.0
14224,4,2,1,3,6,10,9,2,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,132,1.0
14225,4,1,2,3,1,6,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,6,1.0
14226,4,2,1,3,1,11,3,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,13,0.0
14227,1,2,2,4,1,6,2,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.926,24,0.0
14228,4,2,2,2,1,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.743,32,0.0
14229,3,2,1,3,1,20,8,2,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.92,37,0.0
14230,4,2,2,3,1,12,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.92,33,0.0
14231,4,2,1,2,1,20,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7759999999999999,72,0.0
14232,4,1,2,3,6,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.884,43,1.0
14233,1,2,3,3,1,4,3,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,15,0.0
14234,4,2,1,3,1,6,1,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.91,250,0.0
14235,4,2,1,3,4,7,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,21,1.0
14236,1,1,2,3,1,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.767,94,1.0
14237,4,1,1,5,1,22,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.926,24,0.0
14238,4,1,1,3,2,16,4,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,108,1.0
14239,4,2,1,3,1,8,8,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,66,0.0
